DEER_PARK_ENERGY_CENTER_CC4,SILAS_RAY_ST2,WA_PARISH_STG_U6,POWER_SYSTEMS_ARCO_COGEN3_CC2,EXTEX_LAPORTE_GEN_STN_CTG2,MAGIC_VALLEY_STATION_CC1,SR_BERTRON_ST1,TEXAS_CITY_POWER_CC9,RIO_NOGALES_POWER_CC4,DOWGEN_UNIT5,DOWGEN_UNIT7,LAMAR_ENERGY_CENTER2_CC4,LEON_CREEK_PEAKER_CTG_4,INGLESIDE_CC3,RW_MILLER_STG_U1,DEER_PARK_ENERGY_CENTER_CC5,CHANNELVIEW_COGENERATION_PLANT_CC2,CHANNEL_ENERGY_CENTER2_CC1,FREEPORT_LNG_GT4,TRINIDAD_ST1,LEON_CREEK_PEAKER_CTG_2,DECKER_CREEK_GT1,SPENCER_STG_U4,FAYETTE_POWER_U1_J2,SAM_RAYBURN_GT1,TENASKA_GATEWAY_STATION_CC2,HIDALGO_ENERGY_CENTER_CC2,BASTROP_ENERGY_CENTER_CC3,TENASKA_FRONTIER_STATION_CC9,ODESSA_ECTOR_POWER1_CC2,VICTORIA_POWER2_CC1,NUECES_BAY_REPOWER_CC1,EXTEX_LAPORTE_GEN_STN_CTG4,OW_SOMMERS_STG_U2,PARIS_ENERGY_CENTER_CC1,DOWGEN_UNIT3,RW_MILLER_STG_U5,TEXAS_GULF_SULPHUR,POWER_SYSTEMS_ARCO_COGEN2_CC1,MOUNTAIN_CREEK_STG_U7,TH_WARTON1_CC3,TWIN_OAKS_U2,FRIENDSWOOD_GT3,DOWGEN_UNIT2,SAN_JACINTO_SES_GT2,ARTHUR_VON_ROSENBERG_CC2,PANDA_TEMPLE_II_CC1,WOLF_HOLLOW_2_CC2,FRIENDSWOOD_GT4,SANDHILL_ENERGY_CENTER_CC3,WICHITA_FALLS_COGEN_CC9,TENASKA_FRONTIER_STATION_CC1,COLETO_CREEK,RAY_OLINGER_STG_U1,MIDLOTHIAN_ENERGY_FACILITY_GT1,TH_WARTON2_CC7,B_M_DAVIS_STG_U1,WA_PARISH_STG_U2,OAK_GROVE_SES_U1,SNYDER_CREEK_CTG_3,BAYTOWN_ENERGY2_CC2,WISE_TRACTEBEL_POWER_CC3,BARNEY_DAVIS_CC3,FRIENDSWOOD_GT2,GRAHAM_STG_U1,INGLESIDE_CC1,FREEPORT_LNG_GT2,CAPITOL_GEN_CC1,EXTEX_LAPORTE_GEN_STN_CTG3,FRIENDSWOOD_GT1,SAVOY_STATION_ST2,FREESTONE_ENERGY_CENTER1_CC2,FORNEY_ENERGY_CENTER1_CC3,SANDOW_U5,GREENS_BAYOU_CC3,COMANCHE_PEAK_U2,ODESSA_ECTOR_POWER1_CC4,CEDAR_BAYOU_CC4,KINGSVILLE_GT1,PEARSALL_ST6,RAY_OLINGER_STG_U3,RIO_NOGALES_POWER_CC1,SR_BERTRON_GT2,CAPITOL_GEN_CC3,GUADALUPE_ENERGY_CENTER2_CC4,WICHITA_STATION_ST1,FORNEY_ENERGY_CENTER1_CC1,HANDLEY_STG_U5,MONTICELLO_U2,PANDA_SHERMAN_CC2,POWER_SYSTEMS_ARCO_COGEN2_CC2,TENASKA_FRONTIER_STATION_CC4,CALHOUN_PORT_COMFORT_CTG2,LAKE_HUBBARD_ST,BAYTOWN_ENERGY1_CC2,BARNEY_DAVIS_CC2,QUAIL_RUN_ENERGY1_CC1,BASTROP_ENERGY_CENTER_CC2,DECKER_CREEK_ST1,FORNEY_ENERGY_CENTER1_CC2,ATKINS,WISE_TRACTEBEL_POWER_CC1,WOLF_HOLLOW_1_CC2,MIDLOTHIAN_ENERGY_FACILITY_GT6,SAM_GIDEON_STG_U2,WA_PARISH_STG_U3,CALHOUN_PORT_COMFORT_CTG1,WA_PARISH_STG_U7,LOST_PINES_POWER_CC1,BRAZOS_VALLEY_CC2,BRAZOS_VALLEY_CC1,ODESSA_ECTOR_POWER2_CC4,HIDALGO_ENERGY_CENTER_CC1,PANDA_TEMPLE_I_CC2,ENNIS_POWER_STATION_CC1,SILAS_RAY_CC2,SANDY_CREEK_J03,WINCHESTER_POWER_PARK_CTG1,TENASKA_GATEWAY_STATION_CC4,WA_PARISH_STG_U4,RW_MILLER_STG_U4,TEXAS_CITY_POWER_CC6,POWER_SYSTEMS_ARCO_COGEN1_CC1,AMOCO_UNIT7,SHELL_U2,CORPUS_CHRISTI_CC2,WINCHESTER_POWER_PARK_CTG2,VH_BRAUNIG_STG_U1,MOUNTAIN_CREEK_STG_U6,MONTICELLO_U1,TENASKA_FRONTIER_STATION_CC12,TENASKA_GATEWAY_STATION_CC1,LAMAR_ENERGY_CENTER1_CC2,CHANNELVIEW_COGENERATION_PLANT_CC6,VH_BRAUNIG_STG_U2,SILAS_RAY_ST1,TH_WARTON2_CC4,HIDALGO_ENERGY_CENTER_CC3,SAM_RAYBURN_CC2,TWIN_OAKS_U1,BARNEY_DAVIS_CC1,SAM_RAYBURN_CC1,SAN_JACINTO_SES_GT1,LEON_CREEK_PEAKER_CTG_1,DEER_PARK_ENERGY_CENTER_CC3,SAN_MIGUEL_U1,SANDY_CREEK_J02,LAMAR_ENERGY_CENTER2_CC1,DOWGEN_UNIT9,DECKER_CREEK_GT4,INGLESIDE_CC5,VICTORIA_GT1,STRYKER_CREEK_ST1,CHANNELVIEW_COGENERATION_PLANT_CC1,GRAHAM_STG_U2,PEARSALL_ST2,SR_BERTRON_GT4,CHANNEL_ENERGY_CENTER1_CC2,GUADALUPE_ENERGY_CENTER2_CC2,SR_BERTRON_GT3,WICHITA_FALLS_COGEN_CC6,AMOCO_UNIT6,FORNEY_ENERGY_CENTER2_CC2,PANDA_SHERMAN_CC3,FREESTONE_ENERGY_CENTER1_CC3,QUAIL_RUN_ENERGY2_CC2,DEER_PARK_ENERGY_CENTER_CC1,SILAS_RAY_CC1,QUAIL_RUN_ENERGY2_CC4,FREEPORT_LNG_GT3,FORMOSA_GT1,PASADENA_COGENERATION_CC2,MIDLOTHIAN_ENERGY_FACILITY_GT8,RW_MILLER_STG_U3,MIDLOTHIAN_ENERGY_FACILITY_GT2,FORNEY_ENERGY_CENTER2_CC3,CEDAR_BAYOU_ST2,OW_SOMMERS_STG_U1,CEDAR_BAYOU_CC1,ENNIS_POWER_STATION_CC2,BIG_BROWN_U1,CORPUS_CHRISTI_CC4,POWERLANE_PLANT_STG_U2,WA_PARISH_STG_U5,QUAIL_RUN_ENERGY1_CC2,JACK_COUNTY_GEN_FACILITY_1_CC1,FORMOSA_GT6,JACK_COUNTY_GEN_FACILITY_1_CC2,GUADALUPE_ENERGY_CENTER1_CC4,SHELL_U3,PARIS_ENERGY_CENTER_CC2,DANSBY_ST1,QUAIL_RUN_ENERGY1_CC4,PANDA_SHERMAN_CC1,CHANNEL_ENERGY_CENTER1_CC1,OAK_GROVE_SES_U2,WINCHESTER_POWER_PARK_CTG3,GREENS_BAYOU_CC2,SILAS_RAY_ST4,CEDAR_BAYOU_ST1,INGLESIDE_CC2,PASADENA_COGENERATION_CC1,AMOCO_UNIT9,MOUNTAIN_CREEK_STG_U8,DECKER_CREEK_GT2,JT_DEELY_U1,DECKER_CREEK_ST2,HANDLEY_STG_U4,VICTORIA_POWER1_CC1,FORMOSA_GT2,COLORADO_BEND_ENERGY_CENTER_3_CC1,COMANCHE_PEAK_U1,COLORADO_BEND_ENERGY_CENTER_2_CC1,WICHITA_FALLS_COGEN_CC8,SHELL_U1,MORGAN_CREEK_CTG_1,TENASKA_GATEWAY_STATION_CC3,GREENS_BAYOU_GT2,SANDHILL_ENERGY_CENTER_GT,DOWGEN_UNIT11,HANDLEY_STG_U3,WA_PARISH_STG_U8,SAM_GIDEON_STG_U3,INGLESIDE_CC6,FORMOSA_GT4,ARTHUR_VON_ROSENBERG_CC1,SR_BERTRON_GT1,POWER_SYSTEMS_ARCO_COGEN3_CC1,MONTICELLO_U3,EXTEX_LAPORTE_GEN_STN_CTG1,RIO_NOGALES_POWER_CC2,NUECES_BAY_REPOWER_CC2,AMOCO_UNIT10,PEARSALL_ST3,VH_BRAUNIG_TTG_U2,AMOCO_UNIT1,VH_BRAUNIG_TTG_U3,RAY_OLINGER_STG_U4,LOST_PINES_POWER_CC2,HAYS_ENERGY_FACILITY_GT3,STRYKER_CREEK_ST2,LAREDO_CTG_4,FREESTONE_ENERGY_CENTER2_CC1,SAM_GIDEON_STG_U1,HAYS_ENERGY_FACILITY_GT4,AMOCO_UNIT4,SAM_RAYBURN_CC3,FAYETTE_POWER_U1_J1,AMOCO_UNIT5,SANDHILL_ENERGY_CENTER_CC1,QUAIL_RUN_ENERGY2_CC1,CAPITOL_GEN_CC2,COLORADO_BEND_ENERGY_CENTER_3_CC2,DOWGEN_UNIT6,PEARSALL_ST5,LAMAR_ENERGY_CENTER1_CC1,GREENS_BAYOU_GT1,BAYTOWN_ENERGY2_CC1,SNYDER_CREEK_CTG_1,CHANNEL_ENERGY_CENTER2_CC4,DEER_PARK_ENERGY_CENTER_CC6,WOLF_HOLLOW_1_CC1,LIMESTONE_U2,JACK_COUNTY_GEN_FACILITY_1_CC3,GUADALUPE_ENERGY_CENTER2_CC1,MIDLOTHIAN_ENERGY_FACILITY_GT4,MIDLOTHIAN_ENERGY_FACILITY_GT3,SPENCER_STG_U5,RIO_NOGALES_POWER_CC3,BRAZOS_VALLEY_CC3,SANDY_CREEK_J01,LIMESTONE_U1,MAGIC_VALLEY_STATION_CC2,SOUTH_TEXAS_NUCLEAR_U1,PANDA_TEMPLE_I_CC1,BAYTOWN_ENERGY1_CC1,SOUTH_TEXAS_NUCLEAR_U2,VH_BRAUNIG_TTG_U1,POWER_SYSTEMS_ARCO_COGEN1_CC2,PEARSALL_ST7,PANDA_TEMPLE_II_CC2,JT_DEELY_U2,MIDLOTHIAN_ENERGY_FACILITY_GT7,GUADALUPE_ENERGY_CENTER1_CC1,SNYDER_CREEK_CTG_2,LAREDO_CTG_5,FORNEY_ENERGY_CENTER2_CC1,TEXAS_CITY_POWER_CC7,INGLESIDE_CC4,VH_BRAUNIG_STG_U3,JACK_COUNTY_GEN_FACILITY_2_CC3,GUADALUPE_ENERGY_CENTER1_CC3,TH_WARTON1_CC2,BRAZOS_VALLEY_CC4,FREESTONE_ENERGY_CENTER2_CC2,WA_PARISH_STG_U1,MIDLOTHIAN_ENERGY_FACILITY_GT5,LAMAR_ENERGY_CENTER2_CC2,DOWGEN_UNIT4,FAYETTE_POWER_U3,GREENS_BAYOU_GT3,SAVOY_STATION_ST3,LAMAR_ENERGY_CENTER1_CC4,DECKER_CREEK_GT3,DOWGEN_UNIT8,TH_WARTON1_CC7,WA_PARISH_CTG_1,SANDY_CREEK_J04,ODESSA_ECTOR_POWER2_CC2,SAVOY_STATION_ST1,GREENS_BAYOU_GT4,TH_WARTON1_CC8,DEER_PARK_ENERGY_CENTER_CC2,SANDOW_U4,TEXAS_CITY_POWER_CC1,AMOCO_UNIT3,BASTROP_ENERGY_CENTER_CC1,FAYETTE_POWER_U2_J2,TH_WARTON1_CC4,CHANNEL_ENERGY_CENTER2_CC3,DOWGEN_UNIT10,TH_WARTON2_CC8,PANDA_TEMPLE_I_CC3,JACK_COUNTY_GEN_FACILITY_2_CC2,JK_SPRUCE_U1,FREESTONE_ENERGY_CENTER1_CC1,RW_MILLER_STG_U2,BIG_BROWN_U2,JACK_COUNTY_GEN_FACILITY_2_CC1,LEON_CREEK_PEAKER_CTG_3,SANDHILL_ENERGY_CENTER_CC2,AMOCO_UNIT2,CEDAR_BAYOU_CC2,FREESTONE_ENERGY_CENTER2_CC3,DOWGEN_UNIT1,FREEPORT_LNG_GT1,FORMOSA_GT3,COLORADO_BEND_ENERGY_CENTER_1_CC2,SILAS_RAY_ST3,FAYETTE_POWER_U2_J1,DANSBY_GT3,PEARSALL_ST4,CHANNELVIEW_COGENERATION_PLANT_CC5,HAYS_ENERGY_FACILITY_GT1,TEXAS_CITY_POWER_CC3,COLORADO_BEND_ENERGY_CENTER_2_CC2,CVC_CHANNELVIEW_GT1,AMOCO_UNIT8,WISE_TRACTEBEL_POWER_CC2,RAY_OLINGER_STG_U2,FORMOSA_GT5,HAYS_ENERGY_FACILITY_GT2,TH_WARTON2_CC2
0.0,1.0,1.0,0.0,-0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,1.0,1.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0
